seq,stamp,pose_source,f2f_init_used,map_converged,map_degenerate,map_score,f2f_init_score,map_conf_raw,map_conf,f2f_conf,w_f2f_t,w_f2f_r,w_f2f_ax,w_f2f_nonax,prior_mult,prior_hit_ratio,prior_avg_conf,prior_core_hit_ratio,prior_band_hit_ratio,prior_inner_hit_ratio,wall_ratio_inner,wall_relief_inner,wall_r,wall_r_axial_scale,inc_unknown_ratio,inc_stable_ratio,r_inc_static,inc_static_axial_scale,px,py,pz,qw,qx,qy,qz
1488,154.221000000,fused_map_f2f,1,1,0,0.109881602,0.015285904,0.802551991,0.802551991,0.100000000,0.013655665,0.013655665,0.044113293,0.003449243,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.521739130,0.316310654,0.439567740,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,93.169868469,17.400867462,0.732795954,0.999999940,-0.000372483,0.000072665,-0.000061274
1489,154.313000000,fused_map_f2f,1,1,0,0.109913223,0.030765711,0.802426827,0.802426827,0.100000000,0.013657766,0.013657766,0.044119871,0.003449779,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.544117647,0.311116427,0.450917159,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,93.257560730,17.400461197,0.732277811,1.000000000,-0.000167705,0.000072220,-0.000076829
1490,154.415000000,fused_map_f2f,1,1,0,0.110287702,0.019929589,0.800944514,0.800944514,0.100000000,0.013682697,0.013682697,0.044197915,0.003456141,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.515151515,0.329687737,0.440966004,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,93.385337830,17.400451660,0.732262850,0.999999940,-0.000252168,0.000070890,-0.000065799
1491,154.525000000,fused_map_f2f,1,1,0,0.114094367,0.033019883,0.785876466,0.785876466,0.100000000,0.013941386,0.013941386,0.045007205,0.003522174,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.562500000,0.342018219,0.474307288,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,93.487190247,17.401092529,0.732878447,1.000000000,-0.000084402,0.000036892,-0.000067295
1492,154.617000000,fused_map_f2f,1,1,0,0.111286310,0.017877922,0.796991690,0.796991690,0.100000000,0.013749626,0.013749626,0.044407388,0.003473223,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.544117647,0.306488864,0.449066134,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,93.652160645,17.400629044,0.732601523,0.999999940,-0.000200260,0.000069270,-0.000080210
1493,154.732000000,fused_map_f2f,1,1,0,0.109511569,0.027637818,0.804016706,0.804016706,0.100000000,0.013631127,0.013631127,0.044036469,0.003442981,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.515151515,0.266354519,0.415632717,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,93.848312378,17.401622772,0.732274950,0.999999940,-0.000254948,0.000071565,-0.000073379
1494,154.832000000,fused_map_f2f,1,1,0,0.110779528,0.027525328,0.798997701,0.798997701,0.100000000,0.013715579,0.013715579,0.044300835,0.003464533,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.550724638,0.317692967,0.457511970,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,94.020606995,17.401538849,0.732013524,0.999999940,-0.000219642,0.000076864,-0.000045551
1495,154.930000000,fused_map_f2f,1,1,0,0.111529297,0.028020807,0.796029865,0.796029865,0.100000000,0.013766010,0.013766010,0.044458659,0.003477405,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.492753623,0.226492153,0.386249035,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,94.154785156,17.401525497,0.731953681,0.999999940,-0.000235903,0.000061936,-0.000049853
1496,155.026000000,fused_map_f2f,1,1,0,0.109666174,0.018573494,0.803404727,0.803404727,0.100000000,0.013641369,0.013641369,0.044068535,0.003445594,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.552238806,0.252771215,0.432451770,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,94.252174377,17.401933670,0.732095957,1.000000000,-0.000096824,0.000051801,-0.000034419
1497,155.129000000,fused_map_f2f,1,1,0,0.111404596,0.021284839,0.796523474,0.796523474,0.100000000,0.013757597,0.013757597,0.044432332,0.003475258,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,0.247254033,0.398901613,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,94.374038696,17.401803970,0.731909871,0.999999940,-0.000380585,0.000059669,-0.000077857
1498,155.222000000,fused_map_f2f,1,1,0,0.112466491,0.042539968,0.792320139,0.792320139,0.100000000,0.013829573,0.013829573,0.044657523,0.003493630,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.593750000,0.385442824,0.510427130,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,94.475105286,17.402124405,0.732149601,0.999999940,-0.000193193,0.000031022,-0.000102002
1499,155.318000000,fused_map_f2f,1,1,0,0.112999717,0.024715898,0.790209453,0.790209453,0.100000000,0.013866000,0.013866000,0.044771465,0.003502929,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.584615385,1.000000000,0.750769231,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,94.584045410,17.401617050,0.732023776,0.999999881,-0.000416346,-0.000006100,-0.000123224
1500,155.419000000,fused_map_f2f,1,1,0,0.115363137,0.025775102,0.780854250,0.780854250,0.100000000,0.014029794,0.014029794,0.045283570,0.003544748,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.539682540,0.360687958,0.468084707,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,94.736450195,17.402921677,0.731861889,0.999999940,-0.000330282,0.000072182,-0.000102629
1501,155.516000000,fused_map_f2f,1,1,0,0.114814861,0.024212541,0.783024507,0.783024507,0.100000000,0.013991453,0.013991453,0.045163729,0.003534958,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.578125000,0.353531741,0.488287696,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,94.847709656,17.401872635,0.731869996,0.999999940,-0.000334966,0.000062550,-0.000114845
1502,155.629000000,fused_map_f2f,1,1,0,0.116679744,0.030338661,0.775642679,0.775642679,0.100000000,0.014122730,0.014122730,0.045573965,0.003568480,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.530303030,0.262801055,0.423302240,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,95.036613464,17.402992249,0.731950343,0.999999881,-0.000484053,0.000064405,-0.000085584
1503,155.724000000,fused_map_f2f,1,1,0,0.119846359,0.053135406,0.763108161,0.763108161,0.100000000,0.014351375,0.014351375,0.046287895,0.003626882,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.625000000,0.288527303,0.490410921,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,95.173759460,17.402019501,0.732259095,0.999999940,-0.000322936,0.000061710,-0.000103342
1504,155.820000000,fused_map_f2f,1,1,0,0.121430162,0.019352939,0.756838943,0.756838943,0.100000000,0.014468534,0.014468534,0.046653429,0.003656815,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.578125000,0.450055139,0.526897055,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,95.271308899,17.401618958,0.732182145,0.999999940,-0.000208531,0.000036011,-0.000207741
1505,155.920000000,fused_map_f2f,1,1,0,0.119917285,0.021120758,0.762827412,0.762827412,0.100000000,0.014356581,0.014356581,0.046304142,0.003628212,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.600000000,1.000000000,0.760000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,95.375473022,17.401449203,0.732421100,1.000000000,-0.000034027,-0.000019858,-0.000170840
1506,156.014000000,fused_map_f2f,1,1,0,0.122711100,0.023324444,0.751768561,0.751768561,0.100000000,0.014564697,0.014564697,0.046953314,0.003681388,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.603174603,1.000000000,0.761904762,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,95.470550537,17.401334763,0.732477605,0.999999940,0.000164722,0.000031265,-0.000146151
1507,156.122000000,fused_map_f2f,1,1,0,0.125425711,0.028758734,0.741023229,0.741023229,0.100000000,0.014772775,0.014772775,0.047601759,0.003734571,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.562500000,0.366554669,0.484121868,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,95.591392517,17.401021957,0.732999504,0.999999881,0.000393110,-0.000003564,-0.000169647
1508,156.222000000,fused_map_f2f,1,1,0,0.125666302,0.020796786,0.740070888,0.740070888,0.100000000,0.014791503,0.014791503,0.047660094,0.003739359,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.538461538,0.293393130,0.440434175,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,95.783126831,17.400678635,0.731345594,0.999999821,-0.000617858,0.000061271,-0.000050062
1509,156.316000000,fused_map_f2f,1,1,0,0.127685034,0.020240625,0.732080074,0.732080074,0.100000000,0.014950542,0.014950542,0.048155263,0.003780021,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.546875000,0.323019186,0.457332674,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,95.885848999,17.400503159,0.730929077,0.999999821,-0.000585762,0.000077483,-0.000044710
1510,156.418000000,fused_map_f2f,1,1,0,0.125763936,0.024014602,0.739684421,0.739684421,0.100000000,0.014799117,0.014799117,0.047683808,0.003741305,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.538461538,0.425830897,0.493409282,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,96.010459900,17.400686264,0.731294215,0.999999762,-0.000695498,0.000059930,-0.000028554
1511,156.530000000,fused_map_f2f,1,1,0,0.124732153,0.025167808,0.743768560,0.743768560,0.100000000,0.014719049,0.014719049,0.047434390,0.003720838,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.587301587,0.492728886,0.549472507,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,96.170265198,17.401453018,0.731677830,0.999999881,-0.000500953,0.000058174,-0.000010906
1512,156.621000000,fused_map_f2f,1,1,0,0.126040156,0.040593006,0.738591050,0.738591050,0.100000000,0.014820700,0.014820700,0.047751026,0.003746823,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.537313433,0.216064322,0.408813789,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,96.270301819,17.401035309,0.732066453,0.999999940,-0.000390321,0.000015211,-0.000048317
1513,156.725000000,fused_map_f2f,1,1,0,0.123806327,0.023269808,0.747433289,0.747433289,0.100000000,0.014647938,0.014647938,0.047212795,0.003702662,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.606557377,0.401312386,0.524459381,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,96.386703491,17.400405884,0.731808543,0.999999821,-0.000573124,0.000060464,-0.000049800
1514,156.816000000,fused_map_f2f,1,1,0,0.125352235,0.025504347,0.741314070,0.741314070,0.100000000,0.014767064,0.014767064,0.047583972,0.003733111,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.578125000,1.000000000,0.746875000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,96.472221375,17.400190353,0.732147038,0.999999821,-0.000524888,0.000096954,0.000022632
1515,156.929000000,fused_map_f2f,1,1,0,0.122969301,0.023339612,0.750746516,0.750746516,0.100000000,0.014584236,0.014584236,0.047014230,0.003686381,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.578125000,0.508831854,0.550407742,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,96.582054138,17.399501801,0.732511759,0.999999881,-0.000518030,0.000095261,-0.000050417
1516,157.023000000,fused_map_f2f,1,1,0,0.122257657,0.052326140,0.753563442,0.753563442,0.100000000,0.014530510,0.014530510,0.046846717,0.003672652,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.548387097,0.316231903,0.455525019,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,96.668586731,17.399126053,0.733036399,0.999999821,-0.000616847,0.000041844,-0.000105023
1517,157.121000000,fused_map_f2f,1,1,0,0.122161533,0.029699937,0.753943933,0.753943933,0.100000000,0.014523283,0.014523283,0.046824182,0.003670805,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.596774194,0.481655156,0.550726578,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,96.787094116,17.400074005,0.731879294,0.999999821,-0.000543681,0.000048067,-0.000100111
1518,157.222000000,fused_map_f2f,1,1,0,0.120060743,0.021554900,0.762259559,0.762259559,0.100000000,0.014367122,0.014367122,0.046337038,0.003630905,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.596774194,0.448523603,0.537473957,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,96.880638123,17.399204254,0.731819928,0.999999702,-0.000740633,-0.000045649,-0.000115092
1519,157.323000000,fused_map_f2f,1,1,0,0.121469642,0.025210147,0.756682666,0.756682666,0.100000000,0.014471478,0.014471478,0.046662615,0.003657567,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.580645161,0.311931544,0.473159714,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,96.983932495,17.400178909,0.731918454,0.999999762,-0.000630355,0.000047249,-0.000093735
1520,157.430000000,fused_map_f2f,1,1,0,0.117554666,0.018884635,0.772179449,0.772179449,0.100000000,0.014185172,0.014185172,0.045769010,0.003584427,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.530303030,0.230936513,0.410556423,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,97.075645447,17.400796890,0.732023537,0.999999881,-0.000399960,0.000027912,-0.000125872
1521,157.514000000,fused_map_f2f,1,1,0,0.119443721,0.021154446,0.764701938,0.764701938,0.100000000,0.014321893,0.014321893,0.046195879,0.003619350,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.567164179,1.000000000,0.740298507,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,97.146675110,17.401220322,0.731994927,0.999999940,-0.000253917,0.000009879,-0.000148448
1522,157.623000000,fused_map_f2f,1,1,0,0.117196689,0.032613797,0.773596438,0.773596438,0.100000000,0.014159557,0.014159557,0.045689005,0.003577885,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.584615385,0.465352882,0.536910384,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,97.255485535,17.400072098,0.731689394,0.999999881,-0.000402032,0.000040267,-0.000109126
1523,157.717000000,fused_map_f2f,1,1,0,0.116767860,0.014725680,0.775293887,0.775293887,0.100000000,0.014128994,0.014128994,0.045593533,0.003570080,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.564516129,0.362501293,0.483710195,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,97.384605408,17.400831223,0.731663108,0.999999940,-0.000400893,0.000023430,-0.000041702
1524,157.832000000,fused_map_f2f,1,1,0,0.118420228,0.031111792,0.768753263,0.768753263,0.100000000,0.014247492,0.014247492,0.045963617,0.003600345,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.562500000,1.000000000,0.737500000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,97.480804443,17.400388718,0.731368542,0.999999881,-0.000518018,-0.000013865,-0.000032084
