seq,stamp,pose_source,f2f_init_used,map_converged,map_degenerate,map_score,f2f_init_score,map_conf_raw,map_conf,f2f_conf,w_f2f_t,w_f2f_r,w_f2f_ax,w_f2f_nonax,prior_mult,prior_hit_ratio,prior_avg_conf,prior_core_hit_ratio,prior_band_hit_ratio,prior_inner_hit_ratio,wall_ratio_inner,wall_relief_inner,wall_r,wall_r_axial_scale,inc_unknown_ratio,inc_stable_ratio,r_inc_static,inc_static_axial_scale,px,py,pz,qw,qx,qy,qz
429,47.516000000,fused_map_f2f,1,1,0,0.064043971,0.011722095,0.983992616,0.983992616,0.100000000,0.011165782,0.011165782,0.011165782,0.011165782,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.475194931,13.016201019,0.739656508,0.796808064,-0.000513822,-0.000017634,0.604232311
430,47.614000000,fused_map_f2f,1,1,0,0.063288993,0.011240776,0.986981070,0.986981070,0.100000000,0.011132350,0.011132350,0.011132350,0.011132350,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.489341736,13.072365761,0.740086436,0.796823919,-0.000475811,-0.000001296,0.604211330
431,47.711000000,fused_map_f2f,1,1,0,0.062515907,0.014120644,0.990041200,0.990041200,0.100000000,0.011098322,0.011098322,0.011098322,0.011098322,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.504961014,13.127586365,0.740300298,0.796817005,-0.000456577,0.000008951,0.604220569
432,47.814000000,fused_map_f2f,1,1,0,0.062674918,0.012741176,0.989411782,0.989411782,0.100000000,0.011105304,0.011105304,0.011105304,0.011105304,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.521446228,13.186240196,0.740294516,0.796822309,-0.000428397,0.000022468,0.604213536
433,47.916000000,fused_map_f2f,1,1,0,0.064192185,0.012791200,0.983405936,0.983405936,0.100000000,0.011172369,0.011172369,0.011172369,0.011172369,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.536945343,13.243646622,0.740577638,0.796827435,-0.000474508,0.000062218,0.604206741
434,48.010000000,fused_map_f2f,1,1,0,0.064068682,0.012764527,0.983894801,0.983894801,0.100000000,0.011166879,0.011166879,0.011166879,0.011166879,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.550380707,13.296346664,0.740394056,0.796827853,-0.000445006,0.000044849,0.604206264
435,48.118000000,fused_map_f2f,1,1,0,0.063308652,0.013911726,0.986903253,0.986903253,0.100000000,0.011133218,0.011133218,0.011133218,0.011133218,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.567890167,13.357729912,0.740155876,0.796854258,-0.000445991,0.000078525,0.604171455
436,48.218000000,fused_map_f2f,1,1,0,0.064445311,0.016695897,0.982403976,0.982403976,0.100000000,0.011183636,0.011183636,0.011183636,0.011183636,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.582178116,13.413338661,0.740107298,0.796828866,-0.000453984,0.000090893,0.604204893
437,48.310000000,fused_map_f2f,1,1,0,0.066063174,0.021924875,0.975999936,0.975999936,0.100000000,0.011256192,0.011256192,0.011256192,0.011256192,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.595769882,13.464596748,0.740203679,0.796836019,-0.000406079,0.000094683,0.604195476
438,48.424000000,fused_map_f2f,1,1,0,0.066042044,0.019238897,0.976083576,0.976083576,0.100000000,0.011255238,0.011255238,0.011255238,0.011255238,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.611814499,13.527254105,0.740451515,0.796817482,-0.000376828,0.000101059,0.604220033
439,48.524000000,fused_map_f2f,1,1,0,0.063891192,0.013658045,0.984597364,0.984597364,0.100000000,0.011159000,0.011159000,0.011159000,0.011159000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.625984192,13.582194328,0.740368485,0.796786308,-0.000393833,0.000111653,0.604261041
440,48.620000000,fused_map_f2f,1,1,0,0.064048399,0.015449209,0.983975087,0.983975087,0.100000000,0.011165979,0.011165979,0.011165979,0.011165979,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.641027451,13.633833885,0.740543962,0.796823740,-0.000395144,0.000140053,0.604211688
441,48.710000000,fused_map_f2f,1,1,0,0.063140463,0.019733708,0.987569000,0.987569000,0.100000000,0.011125796,0.011125796,0.011125796,0.011125796,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.653821945,13.683185577,0.740254104,0.796819210,-0.000416452,0.000130643,0.604217649
442,48.818000000,fused_map_f2f,1,1,0,0.061056596,0.016004642,0.995817643,0.995817643,0.100000000,0.011034655,0.011034655,0.011034655,0.011034655,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.670495987,13.742589951,0.739872396,0.796825886,-0.000384003,0.000136589,0.604208827
443,48.921000000,fused_map_f2f,1,1,0,0.062923742,0.015312224,0.988426855,0.988426855,0.100000000,0.011116247,0.011116247,0.011116247,0.011116247,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.685203552,13.799164772,0.739602387,0.796833813,-0.000376995,0.000128668,0.604198396
444,49.013000000,fused_map_f2f,1,1,0,0.061845994,0.017344522,0.992692941,0.992692941,0.100000000,0.011069004,0.011069004,0.011069004,0.011069004,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.698724747,13.849211693,0.739584267,0.796838403,-0.000414680,0.000091812,0.604192376
445,49.112000000,fused_map_f2f,1,1,0,0.060775902,0.017275807,0.996928719,0.996928719,0.100000000,0.011022492,0.011022492,0.011022492,0.011022492,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.712381363,13.905401230,0.739217818,0.796806276,-0.000351098,0.000118526,0.604234755
446,49.219000000,fused_map_f2f,1,1,0,0.059292940,0.015011596,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.728506088,13.964176178,0.739015698,0.796802938,-0.000320291,0.000125802,0.604239225
447,49.321000000,fused_map_f2f,1,1,0,0.059368636,0.016942541,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.743354797,14.019421577,0.739291489,0.796811700,-0.000354473,0.000106586,0.604227602
448,49.410000000,fused_map_f2f,1,1,0,0.058934422,0.016612263,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.755701065,14.067420959,0.739462078,0.796802580,-0.000402295,0.000048426,0.604239643
449,49.518000000,fused_map_f2f,1,1,0,0.057456442,0.017371414,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.770805359,14.126033783,0.739523530,0.796805441,-0.000324358,0.000089123,0.604235828
450,49.621000000,fused_map_f2f,1,1,0,0.057801106,0.015556119,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.787086487,14.185454369,0.739065230,0.796816885,-0.000332399,0.000139893,0.604220867
451,49.726000000,fused_map_f2f,1,1,0,0.059953319,0.016424190,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.802066803,14.242758751,0.738819003,0.796842217,-0.000321986,0.000137915,0.604187369
452,49.813000000,fused_map_f2f,1,1,0,0.059199967,0.017986986,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.814107895,14.289439201,0.738812685,0.796815097,-0.000333397,0.000127512,0.604223132
453,49.915000000,fused_map_f2f,1,1,0,0.059401991,0.018411184,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.830347061,14.344996452,0.738283396,0.796827734,-0.000372018,0.000131454,0.604206443
454,50.010000000,fused_map_f2f,1,1,0,0.058735958,0.015756465,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.843084335,14.395065308,0.738281548,0.796808720,-0.000369045,0.000125873,0.604231477
455,50.118000000,fused_map_f2f,1,1,0,0.058904228,0.017414253,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.857320786,14.453080177,0.738377750,0.796779752,-0.000381377,0.000128366,0.604269683
456,50.226000000,fused_map_f2f,1,1,0,0.055349432,0.017568402,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.872077942,14.510460854,0.738458455,0.796778560,-0.000360047,0.000139483,0.604271293
457,50.313000000,fused_map_f2f,1,1,0,0.056832809,0.014943146,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.883640289,14.556391716,0.738456607,0.796770811,-0.000338293,0.000155016,0.604281545
458,50.425000000,fused_map_f2f,1,1,0,0.057043121,0.017225566,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.899005890,14.615898132,0.738444328,0.796755254,-0.000313475,0.000197038,0.604302049
459,50.513000000,fused_map_f2f,1,1,0,0.058367141,0.022485788,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.911319733,14.662744522,0.738375127,0.796761870,-0.000311668,0.000197418,0.604293287
460,50.615000000,fused_map_f2f,1,1,0,0.057965507,0.018067999,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.925765991,14.716316223,0.738139689,0.796770573,-0.000296635,0.000231434,0.604281783
461,50.720000000,fused_map_f2f,1,1,0,0.058080337,0.017638557,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.939838409,14.772324562,0.738104403,0.796774983,-0.000276021,0.000229619,0.604276061
462,50.819000000,fused_map_f2f,1,1,0,0.057037828,0.015029683,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.952671051,14.824259758,0.737834871,0.796765924,-0.000318081,0.000225808,0.604287982
463,50.926000000,fused_map_f2f,1,1,0,0.058410490,0.017131832,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.970422745,14.884046555,0.737251759,0.796766043,-0.000418984,0.000091333,0.604287744
464,51.011000000,fused_map_f2f,1,1,0,0.058438639,0.015642645,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.981140137,14.928622246,0.737619460,0.797182500,-0.000268272,0.000209019,0.603738368
465,51.115000000,fused_map_f2f,1,1,0,0.058393707,0.017020195,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,17.995065689,14.983279228,0.736953080,0.798537731,-0.000461841,0.000097405,0.601944625
466,51.216000000,fused_map_f2f,1,1,0,0.058757149,0.013776092,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.006973267,15.031932831,0.736875534,0.800640464,-0.000442298,0.000133784,0.599144936
467,51.316000000,fused_map_f2f,1,1,0,0.060619535,0.020799848,0.997547673,0.997547673,0.100000000,0.011015728,0.011015728,0.011015728,0.011015728,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.018255234,15.078808784,0.737367153,0.803321481,-0.000418606,0.000091345,0.595545590
468,51.424000000,fused_map_f2f,1,1,0,0.060519089,0.017460099,0.997945271,0.997945271,0.100000000,0.011011388,0.011011388,0.011011388,0.011011388,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.029756546,15.129855156,0.737163246,0.806769550,-0.000380828,0.000108891,0.590866148
469,51.525000000,fused_map_f2f,1,1,0,0.059382001,0.017674457,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.010989011,0.010989011,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.041479111,15.175801277,0.737133026,0.810419858,-0.000401997,0.000118821,0.585849345
470,51.609000000,fused_map_f2f,1,1,0,0.062787407,0.016017072,0.988966515,0.988966515,0.100000000,0.011110249,0.011110249,0.011110249,0.011110249,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.051322937,15.212737083,0.737409592,0.813730657,-0.000376739,0.000131697,0.581241965
471,51.711000000,fused_map_f2f,1,1,0,0.061918165,0.022511802,0.992407263,0.992407263,0.100000000,0.011072155,0.011072155,0.011072155,0.011072155,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.064294815,15.257425308,0.737328589,0.818011403,-0.000345883,0.000171997,0.575201869
472,51.815000000,fused_map_f2f,1,1,0,0.061570325,0.016050013,0.993784132,0.993784132,0.100000000,0.011056984,0.011056984,0.011056984,0.011056984,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.076040268,15.301315308,0.737273276,0.822507918,-0.000399075,0.000156200,0.568753541
473,51.920000000,fused_map_f2f,1,1,0,0.062715475,0.015166290,0.989251245,0.989251245,0.100000000,0.011107086,0.011107086,0.011107086,0.011107086,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.089118958,15.345703125,0.737242341,0.827302992,-0.000425897,0.000152517,0.561755836
474,52.019000000,fused_map_f2f,1,1,0,0.064882276,0.016616041,0.980674325,0.980674325,0.100000000,0.011203140,0.011203140,0.011203140,0.011203140,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.100704193,15.386400223,0.737259805,0.831913114,-0.000442561,0.000141063,0.554905772
475,52.112000000,fused_map_f2f,1,1,0,0.065933466,0.015493744,0.976513366,0.976513366,0.100000000,0.011250340,0.011250340,0.011250340,0.011250340,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.112150192,15.424279213,0.737317741,0.836297274,-0.000457943,0.000127182,0.548276067
476,52.221000000,fused_map_f2f,1,1,0,0.065258062,0.017901919,0.979186839,0.979186839,0.100000000,0.011219968,0.011219968,0.011219968,0.011219968,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.126678467,15.467344284,0.737487376,0.841500223,-0.000462159,0.000130857,0.540256500
477,52.319000000,fused_map_f2f,1,1,0,0.063774963,0.021802063,0.985057440,0.985057440,0.100000000,0.011153847,0.011153847,0.011153847,0.011153847,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.142484665,15.507284164,0.737330854,0.846234262,-0.000374716,0.000118663,0.532810867
478,52.420000000,fused_map_f2f,1,1,0,0.064811467,0.016257147,0.980954610,0.980954610,0.100000000,0.011199975,0.011199975,0.011199975,0.011199975,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.155904770,15.545937538,0.737437546,0.851022840,-0.000442659,0.000064791,0.525128484
479,52.523000000,fused_map_f2f,1,1,0,0.065965059,0.017117528,0.976388309,0.976388309,0.100000000,0.011251765,0.011251765,0.011251765,0.011251765,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.173475266,15.584805489,0.737177730,0.855948269,-0.000377849,0.000083279,0.517061353
480,52.682000000,fused_map_f2f,1,1,0,0.065919526,0.019543778,0.976568545,0.976568545,0.100000000,0.011249711,0.011249711,0.011249711,0.011249711,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.197595596,15.643487930,0.737471461,0.863359153,-0.000412882,0.000071765,0.504589736
481,52.850000000,fused_map_f2f,1,1,0,0.068229983,0.017122690,0.967422985,0.967422985,0.100000000,0.011354853,0.011354853,0.011354853,0.011354853,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.224294662,15.702580452,0.737084508,0.870984793,-0.000353061,0.000061182,0.491309851
482,53.017000000,fused_map_f2f,1,1,0,0.069567134,0.016984473,0.962130093,0.962130093,0.100000000,0.011416606,0.011416606,0.011416606,0.011416606,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.252466202,15.759569168,0.736623764,0.878307641,-0.000418830,0.000093056,0.478095710
483,53.175000000,fused_map_f2f,1,1,0,0.068238543,0.021897139,0.967389099,0.967389099,0.100000000,0.011355247,0.011355247,0.011355247,0.011355247,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.281023026,15.812498093,0.736505926,0.884979904,-0.000386816,0.000142960,0.465629041
484,53.342000000,fused_map_f2f,1,1,0,0.069947392,0.019495121,0.960624907,0.960624907,0.100000000,0.011434290,0.011434290,0.011434290,0.011434290,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.311496735,15.867323875,0.736791372,0.891714931,-0.000416105,0.000082411,0.452597320
485,53.517000000,fused_map_f2f,1,1,0,0.072317946,0.020957212,0.951241466,0.951241466,0.100000000,0.011545780,0.011545780,0.011545780,0.011545780,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.345611572,15.923302650,0.736149251,0.898421168,-0.000437272,0.000070686,0.439134568
486,53.689000000,fused_map_f2f,1,1,0,0.070571118,0.018223310,0.958155992,0.958155992,0.100000000,0.011463415,0.011463415,0.011463415,0.011463415,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.380649567,15.974362373,0.736138403,0.904658437,-0.000479833,0.000065379,0.426137149
487,53.866000000,fused_map_f2f,1,1,0,0.070940887,0.017882696,0.956692321,0.956692321,0.100000000,0.011480752,0.011480752,0.011480752,0.011480752,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.414005280,16.026565552,0.736172915,0.910685420,-0.000381565,0.000065269,0.413100362
488,54.060000000,fused_map_f2f,1,1,0,0.069602559,0.021629628,0.961989871,0.961989871,0.100000000,0.011418251,0.011418251,0.011418251,0.011418251,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.454786301,16.080478668,0.735914767,0.916859746,-0.000434356,0.000051354,0.399209291
489,54.096000000,fused_map_f2f,1,1,0,0.069766857,0.017410524,0.961339524,0.961339524,0.100000000,0.011425887,0.011425887,0.011425887,0.011425887,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.463241577,16.090471268,0.735889077,0.917963743,-0.000429667,0.000054149,0.396664083
490,54.181000000,fused_map_f2f,1,1,0,0.072928470,0.021713774,0.948824806,0.948824806,0.100000000,0.011574847,0.011574847,0.011574847,0.011574847,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.480901718,16.114671707,0.735484719,0.920510352,-0.000482306,0.000066915,0.390717953
491,54.288000000,fused_map_f2f,1,1,0,0.072375775,0.019941599,0.951012556,0.951012556,0.100000000,0.011548527,0.011548527,0.011548527,0.011548527,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.504415512,16.139404297,0.735825419,0.923570514,-0.000421012,0.000044679,0.383428425
492,54.381000000,fused_map_f2f,1,1,0,0.071959487,0.020253085,0.952660363,0.952660363,0.100000000,0.011528782,0.011528782,0.011528782,0.011528782,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.524652481,16.163667679,0.735675991,0.926144958,-0.000444926,0.000051657,0.377167553
493,54.472000000,fused_map_f2f,1,1,0,0.068829809,0.019434434,0.965048674,0.965048674,0.100000000,0.011382472,0.011382472,0.011382472,0.011382472,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.546419144,16.189670563,0.736467004,0.928595245,-0.000411997,0.000028235,0.371093929
494,54.581000000,fused_map_f2f,1,1,0,0.072006756,0.019703103,0.952473257,0.952473257,0.100000000,0.011531021,0.011531021,0.011531021,0.011531021,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.570840836,16.216472626,0.736019850,0.931375384,-0.000434315,0.000007137,0.364060104
495,54.675000000,fused_map_f2f,1,1,0,0.068758028,0.017338877,0.965332807,0.965332807,0.100000000,0.011379160,0.011379160,0.011379160,0.011379160,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,18.591218948,16.238471985,0.736104608,0.933663964,-0.000396881,0.000028350,0.358149946
