seq,stamp,pose_source,f2f_init_used,map_converged,map_degenerate,map_score,f2f_init_score,map_conf_raw,map_conf,f2f_conf,w_f2f_t,w_f2f_r,w_f2f_ax,w_f2f_nonax,prior_mult,prior_hit_ratio,prior_avg_conf,prior_core_hit_ratio,prior_band_hit_ratio,prior_inner_hit_ratio,wall_ratio_inner,wall_relief_inner,wall_r,wall_r_axial_scale,inc_unknown_ratio,inc_stable_ratio,r_inc_static,inc_static_axial_scale,px,py,pz,qw,qx,qy,qz
0,0.896000000,map_only,0,1,0,0.007007829,nan,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.515208486,0.748018878,1.000000000,0.895027624,0.000000000,0.000000000,1.000000000,-0.164933443,0.027654301,0.750757873,0.999996841,-0.000027430,0.000025417,0.002520991
1,1.020000000,fused_map_f2f,1,1,0,0.006816187,0.004963291,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.406273917,0.704445051,1.000000000,0.891566265,0.000000000,0.000000000,1.000000000,-0.165008456,0.027305197,0.750912428,0.999996781,-0.000077549,0.000026018,0.002542388
2,1.096000000,fused_map_f2f,1,1,0,0.006820421,0.005198013,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.456028090,0.724346720,1.000000000,0.891402715,0.000000000,0.000000000,1.000000000,-0.164988309,0.027298169,0.750818431,0.999996722,-0.000074979,0.000029693,0.002558568
3,1.219000000,fused_map_f2f,1,1,0,0.006863554,0.005594117,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.412922620,0.707104532,1.000000000,0.896638234,0.000000000,0.000000000,1.000000000,-0.165073499,0.027385997,0.750784278,0.999996662,-0.000051903,0.000030154,0.002577374
4,1.321000000,fused_map_f2f,1,1,0,0.006894494,0.004634038,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.933333333,0.431264767,0.732505907,1.000000000,0.891566265,0.000000000,0.000000000,1.000000000,-0.164976448,0.027841037,0.750795126,0.999996603,-0.000003647,0.000046535,0.002611756
5,1.399000000,fused_map_f2f,1,1,0,0.006867747,0.005179842,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.497151735,0.740796178,1.000000000,0.892516323,0.000000000,0.000000000,1.000000000,-0.165406555,0.027479241,0.750771165,0.999996603,-0.000068957,0.000034509,0.002613512
6,1.515000000,fused_map_f2f,1,1,0,0.006809858,0.004479206,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.472528964,0.730947070,1.000000000,0.897384306,0.000000000,0.000000000,1.000000000,-0.165929273,0.027322061,0.750888169,0.999996603,-0.000063827,0.000028674,0.002596702
7,1.626000000,fused_map_f2f,1,1,0,0.006845190,0.005057201,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.438407766,0.717298590,1.000000000,0.892964824,0.000000000,0.000000000,1.000000000,-0.165699586,0.027327424,0.750847936,0.999996543,-0.000055016,0.000027190,0.002616673
8,1.703000000,fused_map_f2f,1,1,0,0.006819834,0.005096399,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.468448129,0.729314735,1.000000000,0.892408245,0.000000000,0.000000000,1.000000000,-0.166223764,0.027141448,0.750803947,0.999996543,-0.000078277,0.000031256,0.002629746
9,1.822000000,fused_map_f2f,1,1,0,0.006779852,0.005070145,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.465069240,0.727963180,1.000000000,0.894974874,0.000000000,0.000000000,1.000000000,-0.166281641,0.027055794,0.750700653,0.999996603,-0.000057252,0.000035012,0.002611630
10,1.900000000,fused_map_f2f,1,1,0,0.006757534,0.005478972,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.431226012,0.714425888,1.000000000,0.896188566,0.000000000,0.000000000,1.000000000,-0.166128621,0.027208213,0.750589907,0.999996603,-0.000078188,0.000039328,0.002598507
11,2.010000000,fused_map_f2f,1,1,0,0.006772748,0.005540353,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.520467834,0.750122617,1.000000000,0.892964824,0.000000000,0.000000000,1.000000000,-0.166687608,0.027448777,0.750695527,0.999996543,-0.000020811,0.000039247,0.002616961
12,2.122000000,fused_map_f2f,1,1,0,0.006809662,0.005600582,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.478237886,0.733230638,1.000000000,0.896084337,0.000000000,0.000000000,1.000000000,-0.166666910,0.027031807,0.750881076,0.999996424,-0.000100346,0.000020848,0.002671886
13,2.200000000,fused_map_f2f,1,1,0,0.006801357,0.005513047,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.870967742,0.376009011,0.672984250,1.000000000,0.896534405,0.000000000,0.000000000,1.000000000,-0.167312413,0.026848782,0.750891924,0.999996424,-0.000098341,0.000015060,0.002675146
14,2.309000000,fused_map_f2f,1,1,0,0.006816880,0.005118009,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036214316,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.472071268,0.730763991,1.000000000,0.895875252,0.765517241,0.685807951,1.014526932,-0.167666912,0.026899772,0.750845075,0.999996364,-0.000035108,0.000037263,0.002701648
15,2.409000000,fused_map_f2f,1,1,0,0.006806700,0.005324683,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036226257,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.454299171,0.723655152,1.000000000,0.896933132,0.776223776,0.696220823,1.014874027,-0.167364463,0.026800007,0.750856519,0.999996305,-0.000089040,0.000025761,0.002704664
16,2.518000000,fused_map_f2f,1,1,0,0.006820183,0.005104156,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036234905,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.453145535,0.723193698,1.000000000,0.896829391,0.784722222,0.703761953,1.015125398,-0.167521432,0.027234221,0.750512779,0.999996305,-0.000061282,0.000034951,0.002725662
17,2.596000000,fused_map_f2f,1,1,0,0.006810686,0.005636365,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036213506,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.435061012,0.715959889,1.000000000,0.891238671,0.768707483,0.685101835,1.014503395,-0.167057008,0.027122617,0.750885844,0.999996245,-0.000025672,0.000030387,0.002742122
18,2.709000000,fused_map_f2f,1,1,0,0.006838185,0.005579961,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036217244,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.373803457,0.691456866,1.000000000,0.894869215,0.769230769,0.688360935,1.014612031,-0.167381003,0.026968252,0.750824094,0.999996126,-0.000046544,0.000037582,0.002786619
19,2.803000000,fused_map_f2f,1,1,0,0.006830141,0.004815335,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036200246,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.933333333,0.361989588,0.704795835,1.000000000,0.893969849,0.753424658,0.673538928,1.014117964,-0.167288885,0.027163381,0.750870526,0.999996126,-0.000068359,0.000027139,0.002780431
20,2.915000000,fused_map_f2f,1,1,0,0.006891410,0.005832550,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036239561,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.870967742,0.483092253,0.715817546,1.000000000,0.892749245,0.792857143,0.707822615,1.015260754,-0.166874990,0.027589172,0.750710130,0.999996006,-0.000009251,0.000039084,0.002814157
21,2.999000000,fused_map_f2f,1,1,0,0.006883597,0.005248409,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036222327,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.472885395,0.731089642,1.000000000,0.890735146,0.777777778,0.692794002,1.014759800,-0.167108223,0.026863812,0.750838697,0.999995947,-0.000109495,0.000036906,0.002851405
22,3.112000000,fused_map_f2f,1,1,0,0.006872920,0.003303827,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036239169,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.459600816,0.725775810,1.000000000,0.896984925,0.788732394,0.707481067,1.015249369,-0.167074665,0.027215678,0.750777841,0.999995887,-0.000086833,0.000034342,0.002858271
23,3.225000000,fused_map_f2f,1,1,0,0.006902202,0.005312730,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036231976,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.348169620,0.681203332,1.000000000,0.893574297,0.784722222,0.701207608,1.015040254,-0.167148501,0.027241463,0.750710726,0.999995887,-0.000053490,0.000031620,0.002874986
24,3.315000000,fused_map_f2f,1,1,0,0.007071700,0.003322314,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036199217,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.459504345,0.725737222,1.000000000,0.890954774,0.754966887,0.672641352,1.014088045,-0.160812333,0.027190110,0.750740051,0.999995947,-0.000057786,0.000036616,0.002840453
25,3.439000000,fused_map_f2f,1,1,0,0.008112204,0.003759858,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036248954,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.442162600,0.718800524,1.000000000,0.887096774,0.807142857,0.716013825,1.015533794,-0.134212971,0.027466753,0.750741124,0.999996126,-0.000046647,0.000047544,0.002782450
26,3.524000000,fused_map_f2f,1,1,0,0.008765270,0.005426703,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036218823,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.482287659,0.734850548,1.000000000,0.892964824,0.772413793,0.689738347,1.014657945,-0.108474314,0.027611205,0.750581086,0.999996305,0.000000457,0.000033448,0.002722985
27,3.609000000,fused_map_f2f,1,1,0,0.008489593,0.003860187,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036205990,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.573689228,0.771411175,1.000000000,0.896430367,0.756944444,0.678547986,1.014284933,-0.081549302,0.028026560,0.750411689,0.999996662,0.000010374,0.000042079,0.002576769
28,3.728000000,fused_map_f2f,1,1,0,0.006766235,0.005320565,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036171228,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.465323845,0.728065022,1.000000000,0.892068273,0.726666667,0.648236278,1.013274543,-0.033407267,0.029419104,0.750118554,0.999996543,0.000057947,0.000038437,0.002619586
29,3.806000000,fused_map_f2f,1,1,0,0.006238322,0.006342074,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036210607,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.514531903,0.747748245,1.000000000,0.889224572,0.767605634,0.682573791,1.014419126,0.003057125,0.028829040,0.750365257,0.999996662,-0.000051583,0.000028302,0.002590877
30,3.915000000,fused_map_f2f,1,1,0,0.007591547,0.007222164,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036178456,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.503350618,0.743275731,1.000000000,0.890899950,0.734693878,0.654538739,1.013484625,0.057450846,0.029059613,0.750335157,0.999996781,-0.000036147,0.000046775,0.002537773
31,4.021000000,fused_map_f2f,1,1,0,0.008526705,0.006847104,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036181338,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.459218886,0.725623038,1.000000000,0.894842263,0.734265734,0.657052012,1.013568400,0.119799770,0.029930005,0.750019133,0.999996960,0.000008372,0.000033040,0.002468629
32,4.100000000,fused_map_f2f,1,1,0,0.006473786,0.006844086,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036181716,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.376825953,0.692665865,1.000000000,0.895290581,0.734265734,0.657381196,1.013579373,0.168241590,0.030071914,0.750220180,0.999997079,0.000001057,0.000039395,0.002415545
33,4.211000000,fused_map_f2f,1,1,0,0.006714784,0.009976178,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036178377,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.390570603,0.698163725,1.000000000,0.891326022,0.734265734,0.654470156,1.013482339,0.242056206,0.030000204,0.750372291,0.999997318,-0.000035937,0.000043453,0.002321288
34,4.323000000,fused_map_f2f,1,1,0,0.008159390,0.009324867,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036238338,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.475005284,0.731937597,1.000000000,0.893446723,0.791044776,0.706756363,1.015225212,0.324534178,0.030195413,0.750568986,0.999997497,-0.000042448,0.000066780,0.002221353
35,4.410000000,fused_map_f2f,1,1,0,0.005908921,0.009802122,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036203159,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.486390514,0.755846528,1.000000000,0.895000000,0.755395683,0.676079137,1.014202638,0.392348498,0.030592946,0.750630200,0.999997616,-0.000022371,0.000077940,0.002167286
36,4.536000000,fused_map_f2f,1,1,0,0.008710223,0.011531444,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036146315,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.491013509,0.738340888,1.000000000,0.897602398,0.697986577,0.626514425,1.012550481,0.492715061,0.031300642,0.750387251,0.999997914,0.000046893,0.000032094,0.002046164
37,4.619000000,fused_map_f2f,1,1,0,0.006541324,0.008721135,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036192215,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.401304511,0.702457288,1.000000000,0.899500000,0.741007194,0.666535971,1.013884532,0.558610141,0.031398680,0.750481308,0.999998033,0.000012478,0.000050233,0.001980202
38,4.729000000,fused_map_f2f,1,1,0,0.006664370,0.010262917,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036147870,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.411992349,0.706732423,1.000000000,0.898715415,0.698630137,0.627869674,1.012595656,0.646706104,0.030772533,0.750412881,0.999998212,-0.000010720,0.000026301,0.001893124
39,4.806000000,fused_map_f2f,1,1,0,0.008604307,0.008140752,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036120779,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.594711672,0.779820153,1.000000000,0.897219464,0.673469388,0.604249843,1.011808328,0.708574951,0.031204998,0.750351667,0.999998212,0.000036244,0.000027745,0.001892052
40,4.926000000,fused_map_f2f,1,1,0,0.005723250,0.011568635,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036120679,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.427708622,0.713018933,1.000000000,0.903193613,0.668918919,0.604163295,1.011805443,0.803236902,0.031171728,0.750490069,0.999998331,0.000013947,0.000051874,0.001816725
41,5.011000000,fused_map_f2f,1,1,0,0.007902600,0.008433295,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036153992,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.429974308,0.733280046,1.000000000,0.900148295,0.703448276,0.633207766,1.012773592,0.873885930,0.030799968,0.750281811,0.999998510,0.000006454,0.000042061,0.001735004
42,5.119000000,fused_map_f2f,1,1,0,0.006312240,0.010304410,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036136551,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.428809909,0.713459447,1.000000000,0.908461158,0.680272109,0.618000788,1.012266693,0.960152149,0.031562489,0.750679612,0.999998450,0.000109787,0.000040188,0.001738663
43,5.202000000,fused_map_f2f,1,1,0,0.005958263,0.008719786,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036113989,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.545003029,0.779291534,1.000000000,0.903478687,0.662251656,0.598330256,1.011611009,1.026879668,0.031722944,0.750687718,0.999998569,0.000092510,0.000049126,0.001689705
44,5.313000000,fused_map_f2f,1,1,0,0.008196064,0.011511852,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036106216,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.479497669,0.733734552,1.000000000,0.899653979,0.657534247,0.591553301,1.011385110,1.119569778,0.032230183,0.750208616,0.999998450,0.000084976,0.000047768,0.001752346
45,5.430000000,fused_map_f2f,1,1,0,0.005637076,0.011443031,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036106023,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.448839741,0.740826219,1.000000000,0.905558288,0.653061224,0.591385005,1.011379500,1.212303996,0.031326558,0.750906289,0.999998689,0.000015059,0.000027261,0.001611796
46,5.504000000,fused_map_f2f,1,1,0,0.007822201,0.008382880,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036122592,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.489103736,0.756931817,1.000000000,0.905623472,0.668965517,0.605830874,1.011861029,1.274332047,0.031604234,0.750993669,0.999998689,0.000036078,0.000028688,0.001620763
47,5.618000000,fused_map_f2f,1,1,0,0.005969941,0.010474176,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036140712,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.509254552,0.784346982,1.000000000,0.906542056,0.685714286,0.621628838,1.012387628,1.365695715,0.031637967,0.751316547,0.999998808,0.000031656,0.000041213,0.001543688
48,5.701000000,fused_map_f2f,1,1,0,0.005904280,0.008314158,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036110748,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.624291813,0.791652209,1.000000000,0.911866076,0.653061224,0.595504376,1.011516813,1.430858135,0.031046158,0.751485467,0.999998868,0.000054264,0.000004452,0.001518181
49,5.814000000,fused_map_f2f,1,1,0,0.007843889,0.011127575,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036157540,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.508314425,0.764616093,1.000000000,0.909001476,0.700000000,0.636301033,1.012876701,1.523275375,0.032230888,0.752141178,0.999998927,0.000013730,-0.000014588,0.001457680
50,5.927000000,fused_map_f2f,1,1,0,0.005498580,0.010319694,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036128263,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.373559007,0.710713925,1.000000000,0.909800098,0.671328671,0.610774891,1.012025830,1.614104271,0.031762693,0.751955271,0.999999046,-0.000007680,-0.000002949,0.001386152
51,6.001000000,fused_map_f2f,1,1,0,0.007609060,0.007635423,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036107355,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.477508195,0.771648439,1.000000000,0.910200098,0.651006711,0.592546372,1.011418212,1.671897411,0.031880103,0.752025962,0.999999106,0.000019091,0.000006858,0.001339442
52,6.107000000,fused_map_f2f,1,1,0,0.005854680,0.009100578,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036184286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.527995379,0.791843313,1.000000000,0.912810521,0.722627737,0.659622201,1.013654073,1.762015820,0.031366084,0.752800703,0.999999106,0.000008639,-0.000010422,0.001323321
53,6.233000000,fused_map_f2f,1,1,0,0.007041760,0.012375428,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036181940,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.520055718,0.788667448,1.000000000,0.909002904,0.723404255,0.657576569,1.013585886,1.863764048,0.031703077,0.752908349,0.999999166,0.000010339,0.000009658,0.001280698
54,6.317000000,fused_map_f2f,1,1,0,0.006994744,0.007018735,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036157309,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.538333893,0.795978718,1.000000000,0.913213067,0.696551724,0.636100136,1.012870005,1.936284900,0.032911837,0.752858758,0.999999106,0.000086697,-0.000005375,0.001343872
55,6.420000000,fused_map_f2f,1,1,0,0.005496040,0.010253462,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036146541,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.517110922,0.768134691,1.000000000,0.910992218,0.687943262,0.626710958,1.012557032,2.017464161,0.032661345,0.753003895,0.999999166,0.000024221,-0.000002114,0.001292405
56,6.497000000,fused_map_f2f,1,1,0,0.007808276,0.008043593,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036169868,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.543664898,0.778756282,1.000000000,0.912340842,0.709219858,0.647050243,1.013235008,2.078683138,0.032564443,0.752883792,0.999999225,0.000053061,0.000009006,0.001248532
57,6.617000000,fused_map_f2f,1,1,0,0.005332215,0.010666816,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036165130,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.567907911,0.807808326,1.000000000,0.909179213,0.707142857,0.642919586,1.013097320,2.179730177,0.032803766,0.752804160,0.999999285,0.000044123,-0.000005692,0.001206536
58,6.701000000,fused_map_f2f,1,1,0,0.006142480,0.008993560,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036149391,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.484693394,0.774522519,1.000000000,0.914604561,0.687943262,0.629196045,1.012639868,2.246661901,0.033102855,0.753035367,0.999999285,0.000074761,-0.000006385,0.001185925
59,6.814000000,fused_map_f2f,1,1,0,0.006746684,0.011734525,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036162916,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.588204466,0.815926948,1.000000000,0.915697674,0.700000000,0.640988372,1.013032946,2.341575861,0.034189332,0.752255738,0.999999166,0.000071448,-0.000004478,0.001274735
60,6.896000000,fused_map_f2f,1,1,0,0.005293376,0.007163822,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036174421,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.906250000,0.480588273,0.735985309,1.000000000,0.912771084,0.713235294,0.651020553,1.013367352,2.406739950,0.033632867,0.752366900,0.999999285,0.000098783,0.000005321,0.001182798
61,7.009000000,fused_map_f2f,1,1,0,0.008546160,0.011239478,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036129819,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.544769759,0.798553065,1.000000000,0.914975845,0.669014085,0.612131728,1.012071058,2.504997015,0.034879934,0.752236903,0.999998927,0.000019174,-0.000017381,0.001456599
62,7.117000000,fused_map_f2f,1,1,0,0.005353564,0.008663564,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036128564,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.906250000,0.536060084,0.758174034,1.000000000,0.913339825,0.669014085,0.611037207,1.012034574,2.588647842,0.032761969,0.752066493,0.999999285,0.000056068,-0.000003940,0.001199087
63,7.237000000,fused_map_f2f,1,1,0,0.008023974,0.011417240,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036153702,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.937500000,0.444193154,0.740177262,1.000000000,0.916465476,0.690647482,0.632954573,1.012765152,2.685594559,0.032978103,0.752131701,0.999999285,0.000084366,0.000002371,0.001168181
64,7.323000000,fused_map_f2f,1,1,0,0.005912375,0.007543252,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036164179,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.937500000,0.555840050,0.784836020,1.000000000,0.917271408,0.700000000,0.642089985,1.013069666,2.762120247,0.034431092,0.752141237,0.999999166,0.000152913,-0.000018584,0.001273684
65,7.429000000,fused_map_f2f,1,1,0,0.006270652,0.010673087,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036190972,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.937500000,0.639263915,0.818205566,1.000000000,0.919284679,0.723880597,0.665452342,1.013848411,2.846322775,0.034298297,0.752082169,0.999999225,0.000166819,-0.000018863,0.001214204
66,7.501000000,fused_map_f2f,1,1,0,0.008432407,0.008027677,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036152960,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.937500000,0.565268975,0.788607590,1.000000000,0.919128329,0.687943262,0.632308141,1.012743605,2.906026363,0.035187814,0.751844645,0.999999166,0.000139438,-0.000031488,0.001258889
